Anomaly Score,Ground Truth,Decision
229.56126,0,1
232.12895,0,1
237.33247,0,1
235.79341,0,1
238.03331,0,1
237.74986,0,1
237.17447,0,1
233.96684,0,1
235.79019,0,1
233.66731,0,1
235.84087,0,1
236.12706,0,1
234.01744,0,1
232.38899,0,1
230.0147,0,1
223.06438,0,1
224.62584,0,1
226.81914,0,1
230.22827,0,1
239.47179,0,1
245.36153,0,1
246.35143,0,1
251.3949,0,1
253.06517,0,1
250.56712,0,1
249.05614,0,1
244.6761,0,1
241.6879,0,1
241.21638,0,1
241.6038,0,1
245.75102,0,1
250.49234,0,1
248.29478,0,1
245.89563,0,1
243.9315,0,1
243.33023,0,1
240.98343,0,1
240.82202,0,1
241.33165,0,1
241.84314,0,1
239.6416,0,1
241.54944,0,1
244.00781,0,1
245.95605,0,1
245.97644,0,1
245.18799,0,1
240.5623,0,1
240.89746,0,1
246.06075,0,1
242.78955,0,1
241.02396,0,1
243.0671,0,1
240.29785,0,1
230.44798,0,1
230.4191,0,1
231.70683,0,1
233.88138,0,1
238.77188,0,1
245.8271,0,1
248.88432,0,1
248.40288,0,1
247.42603,0,1
243.95142,0,1
240.10631,0,1
236.71548,0,1
236.00414,0,1
236.23672,0,1
238.16837,0,1
242.20659,0,1
242.2539,0,1
249.30675,0,1
249.99146,0,1
245.14171,0,1
241.37675,0,1
244.96097,0,1
248.82066,0,1
255.83183,0,1
260.55734,0,1
260.0759,0,1
254.20332,0,1
245.05545,0,1
236.82149,0,1
230.673,0,1
233.27583,0,1
238.02286,0,1
239.30118,0,1
241.46321,0,1
251.07706,0,1
253.53972,0,1
260.11346,0,1
261.2281,0,1
260.2057,0,1
257.898,0,1
254.97583,0,1
248.1376,0,1
245.8059,0,1
248.05644,0,1
251.10432,0,1
253.4895,0,1
255.9923,0,1
259.88376,0,1
254.28343,0,1
249.25777,0,1
245.66243,0,1
245.58311,0,1
242.79639,0,1
246.28685,0,1
246.5678,0,1
245.70317,0,1
245.21277,0,1
248.1993,0,1
246.94229,0,1
248.17065,0,1
249.16348,0,1
246.98058,0,1
242.15855,0,1
241.77994,0,1
240.72057,0,1
242.99394,0,1
246.90776,0,1
249.47127,0,1
250.63878,0,1
251.69751,0,1
247.72594,0,1
242.41089,0,1
238.98189,0,1
235.3709,0,1
228.20157,0,1
225.52733,0,1
226.00182,0,1
225.97119,0,1
225.33072,0,1
229.23009,0,1
232.56938,0,1
231.47867,0,1
230.35799,0,1
230.72386,0,1
228.82787,0,1
227.22171,0,1
229.22984,0,1
231.73973,0,1
236.28914,0,1
238.7917,0,1
242.9962,0,1
247.0767,0,1
251.53165,0,1
253.60794,0,1
255.3416,0,1
256.07855,0,1
252.39859,0,1
246.08838,0,1
240.97896,0,1
240.21538,0,1
233.92387,0,1
231.96855,0,1
234.05994,0,1
234.90865,0,1
237.0315,0,1
243.0127,0,1
246.0999,0,1
245.35513,0,1
240.73763,0,1
236.89185,0,1
232.90245,0,1
231.88,0,1
236.30167,0,1
247.13261,0,1
247.67984,0,1
250.09578,0,1
251.62895,0,1
255.6104,0,1
250.52481,0,1
250.77794,0,1
248.87418,0,1
247.24297,0,1
239.06847,0,1
239.79834,0,1
241.81548,0,1
245.10745,0,1
247.28946,0,1
249.61455,0,1
249.71036,0,1
249.70943,0,1
249.13052,0,1
251.22676,0,1
249.1042,0,1
246.44014,0,1
246.30362,0,1
244.85938,0,1
238.76025,0,1
235.723,0,1
234.43445,0,1
233.03091,0,1
234.38676,0,1
237.57271,0,1
238.4687,0,1
237.39851,0,1
234.90674,0,1
233.02962,0,1
230.91231,0,1
236.08995,0,1
240.93962,0,1
243.33629,0,1
241.41568,0,1
240.8189,0,1
240.25955,0,1
238.8562,0,1
237.27979,0,1
235.56958,0,1
234.399,0,1
231.83975,0,1
232.09497,0,1
229.59375,0,1
234.60564,0,1
234.60704,0,1
233.87544,0,1
233.74434,0,1
233.08092,0,1
231.19759,0,1
234.94449,0,1
233.75279,0,1
233.0354,0,1
234.98198,0,1
232.13843,0,1
231.70735,0,1
239.23253,0,1
242.8319,0,1
248.84634,0,1
254.30518,0,1
253.32559,0,1
250.54521,0,1
249.52788,0,1
243.6392,0,1
242.9219,0,1
241.23204,0,1
238.60909,0,1
237.0576,0,1
240.66084,0,1
235.46709,0,1
235.40083,0,1
238.94986,0,1
240.10571,0,1
234.98238,0,1
235.19043,0,1
238.65327,0,1
236.35948,0,1
231.93858,0,1
232.6234,0,1
235.78589,0,1
233.51807,0,1
232.66776,0,1
236.15044,0,1
242.84038,0,1
245.22942,0,1
243.21202,0,1
244.50337,0,1
247.68517,0,1
243.38792,0,1
239.82263,0,1
242.62772,0,1
237.58452,0,1
230.77026,0,1
232.15596,0,1
235.81763,0,1
238.85521,0,1
240.8636,0,1
240.87947,0,1
241.9418,0,1
240.70454,0,1
239.39574,0,1
244.85095,0,1
248.39598,0,1
249.61137,0,1
250.22371,0,1
247.83362,0,1
242.93242,0,1
244.78345,0,1
239.075,0,1
236.31924,0,1
234.82787,0,1
234.2165,0,1
231.28291,0,1
227.1981,0,1
221.78648,0,1
218.50183,0,1
214.91792,0,1
207.54341,0,1
205.46411,0,1
203.05753,0,1
200.95189,0,1
201.12901,0,1
202.63493,0,1
205.20657,0,1
204.56244,0,1
204.42952,0,1
200.47972,0,1
198.11714,0,1
195.90202,0,1
198.77415,0,1
198.38326,0,1
197.31644,0,1
199.47404,0,1
201.93913,0,1
202.91246,0,1
203.48251,0,1
203.85196,0,1
200.75624,0,1
198.48909,0,1
194.34502,0,1
196.22328,0,1
201.07463,0,1
204.50731,0,1
203.6144,0,1
206.67252,0,1
206.46513,0,1
199.91154,0,1
199.62802,0,1
203.53848,0,1
201.03831,0,1
198.28252,0,1
201.34074,0,1
198.77933,0,1
195.77164,0,1
193.56113,0,1
194.62679,0,1
195.85779,0,1
200.29938,0,1
200.52055,0,1
201.36217,0,1
202.0784,0,1
205.36763,0,1
202.10995,0,1
204.36731,0,1
207.42827,0,1
206.07413,0,1
200.43925,0,1
199.12639,0,1
196.72635,0,1
195.82857,0,1
190.99925,0,1
190.18413,0,1
188.77313,0,1
189.98082,0,1
190.56735,0,1
194.81076,0,1
195.99341,0,1
196.95708,0,1
193.34798,0,1
189.90727,0,1
189.17662,0,1
186.52274,0,1
185.25856,0,1
185.93164,0,1
190.1456,0,1
192.98827,0,1
198.65129,0,1
200.58775,0,1
203.46614,0,1
204.62935,0,1
200.96461,0,1
199.64493,0,1
196.79436,0,1
193.22545,0,1
192.5452,0,1
193.64592,0,1
193.48198,0,1
196.71448,0,1
199.75218,0,1
198.45743,0,1
199.34018,0,1
197.63345,0,1
199.0461,0,1
197.9452,0,1
196.63805,0,1
193.8183,0,1
195.9677,0,1
202.34126,0,1
204.23596,0,1
204.28519,0,1
205.62993,0,1
209.3488,0,1
207.16075,0,1
207.6024,0,1
210.19986,0,1
214.92882,0,1
213.00833,0,1
213.89925,0,1
211.75464,0,1
209.66943,0,1
208.66496,0,1
206.7459,0,1
201.48961,0,1
203.77515,0,1
203.57068,0,1
205.47057,0,1
206.64986,0,1
211.30748,0,1
212.42407,0,1
219.10852,0,1
217.8702,0,1
219.97998,0,1
219.64053,0,1
219.09488,0,1
216.83247,0,1
214.92896,0,1
209.12671,0,1
204.62218,0,1
203.71463,0,1
202.53162,0,1
202.15295,0,1
202.58463,0,1
200.06168,0,1
198.3109,0,1
195.2636,0,1
193.21191,0,1
198.44707,0,1
200.4776,0,1
208.20653,0,1
213.80156,0,1
216.15894,0,1
211.80179,0,1
210.56416,0,1
203.33371,0,1
201.7329,0,1
200.96042,0,1
201.87619,0,1
203.81084,0,1
205.7176,0,1
205.66895,0,1
207.13725,0,1
210.57994,0,1
210.86958,0,1
214.78653,0,1
212.85757,0,1
215.30052,0,1
209.16939,0,1
214.55888,0,1
211.06987,0,1
210.229,0,1
208.1442,0,1
211.415,0,1
209.52359,0,1
208.72452,0,1
210.2985,0,1
212.6639,0,1
213.94402,0,1
214.74641,0,1
218.52307,0,1
216.54424,0,1
211.79967,0,1
204.70335,0,1
205.04778,0,1
199.71371,0,1
199.68265,0,1
202.761,0,1
207.97351,0,1
202.6757,0,1
201.46284,0,1
202.59454,0,1
199.9658,0,1
198.26164,0,1
195.89478,0,1
194.96382,0,1
192.80597,0,1
188.05888,0,1
187.90044,0,1
187.82266,0,1
191.13493,0,1
190.13982,0,1
197.10063,0,1
196.61926,0,1
198.6092,0,1
196.75308,0,1
203.11977,0,1
203.71083,0,1
207.16136,0,1
210.58183,0,1
216.57173,0,1
213.21568,0,1
213.56334,0,1
213.49767,0,1
209.60205,0,1
208.05106,0,1
211.86234,0,1
208.24004,0,1
208.7266,0,1
207.48473,0,1
206.30948,0,1
203.76416,0,1
207.40088,0,1
203.77269,0,1
202.9593,0,1
200.06079,0,1
199.79094,0,1
200.114,0,1
201.87523,0,1
205.62305,0,1
206.58467,0,1
205.39409,0,1
202.84715,0,1
206.00508,0,1
203.55197,0,1
201.26372,0,1
199.15892,0,1
197.94725,0,1
196.08311,0,1
196.90074,0,1
199.30963,0,1
201.66357,0,1
203.89146,0,1
201.90086,0,1
200.88097,0,1
202.66881,0,1
203.59685,0,1
202.7513,0,1
204.13599,0,1
210.81163,0,1
208.96231,0,1
208.56445,0,1
210.1962,0,1
213.1988,0,1
211.54137,0,1
213.3879,0,1
212.88829,0,1
214.40747,0,1
211.82845,0,1
205.90318,0,1
208.3793,0,1
211.20503,0,1
210.11917,0,1
212.30647,0,1
219.17882,0,1
218.11592,0,1
215.49927,0,1
214.6833,0,1
210.71976,0,1
204.45572,0,1
199.81602,0,1
196.78941,0,1
197.34344,0,1
199.08206,0,1
202.59262,0,1
204.55803,0,1
214.7293,0,1
217.90129,0,1
219.9473,0,1
217.31148,0,1
216.31262,0,1
210.33989,0,1
215.14444,0,1
214.80919,0,1
219.427,0,1
218.49585,0,1
219.6798,0,1
210.94402,0,1
208.47148,0,1
206.80997,0,1
209.66031,0,1
207.17749,0,1
205.40576,0,1
209.11205,0,1
209.02664,0,1
209.60606,0,1
213.85405,0,1
214.91978,0,1
211.36156,0,1
211.88042,0,1
209.99893,0,1
203.75096,0,1
202.85448,0,1
198.96513,0,1
192.61168,0,1
189.53043,0,1
192.46692,0,1
193.62575,0,1
194.38045,0,1
201.52872,0,1
207.62032,0,1
206.96191,0,1
209.7543,0,1
217.96776,0,1
213.61864,0,1
206.15718,0,1
204.0752,0,1
202.15428,0,1
196.63704,0,1
198.81433,0,1
201.96196,0,1
200.42168,0,1
198.72102,0,1
199.9771,0,1
198.38084,0,1
202.57286,0,1
207.66576,0,1
206.59569,0,1
204.87585,0,1
206.96635,0,1
203.32938,0,1
201.17918,0,1
204.69057,0,1
204.82335,0,1
202.89935,0,1
203.24875,0,1
205.25708,0,1
201.27391,0,1
200.25066,0,1
200.3152,0,1
201.44566,0,1
199.4745,0,1
200.23856,0,1
204.63481,0,1
206.98277,0,1
206.53148,0,1
206.53569,0,1
205.88292,0,1
203.52312,0,1
200.50575,0,1
199.92924,0,1
200.88835,0,1
197.50345,0,1
199.06212,0,1
198.78076,0,1
201.38441,0,1
198.80688,0,1
205.8512,0,1
202.37144,0,1
210.16678,0,1
208.49454,0,1
214.29126,0,1
212.67986,0,1
217.22488,0,1
209.31448,0,1
207.62137,0,1
200.98552,0,1
197.98033,0,1
196.39545,0,1
199.26744,0,1
201.24962,0,1
206.06326,0,1
213.62471,0,1
211.25037,0,1
201.06606,0,1
191.97809,0,1
183.2105,0,1
170.84134,0,1
166.22949,0,1
165.67345,0,1
168.52649,0,1
169.28476,0,1
170.60332,0,1
173.06041,0,1
175.96318,0,1
175.78612,0,1
170.66646,0,1
168.10457,0,1
166.00235,0,1
164.58974,0,1
161.93828,0,1
164.92119,0,1
166.3834,0,1
163.85364,0,1
166.29602,0,1
169.39967,0,1
172.64026,0,1
169.02103,0,1
169.91447,0,1
169.89214,0,1
164.59464,0,1
160.26653,0,1
165.30919,0,1
164.70146,0,1
164.08255,0,1
165.66467,0,1
166.51596,0,1
163.09697,0,1
161.30397,0,1
161.52167,0,1
163.07324,0,1
161.87709,0,1
164.67378,0,1
166.1199,0,1
166.73685,0,1
167.24893,0,1
171.75224,0,1
173.73512,0,1
173.45596,0,1
174.9287,0,1
175.05399,0,1
172.60835,0,1
168.31029,0,1
166.66548,0,1
160.48882,0,1
160.22899,0,1
158.46486,0,1
161.0703,0,1
168.17583,0,1
174.73462,0,1
178.10677,0,1
181.50163,0,1
179.73315,0,1
172.94621,0,1
170.18204,0,1
167.59471,0,1
168.0299,0,1
171.74266,0,1
172.99356,0,1
176.20763,0,1
175.07054,0,1
174.69463,0,1
173.12279,0,1
174.1064,0,1
175.36803,0,1
183.39972,0,1
187.81102,0,1
187.41104,0,1
187.89502,0,1
182.49046,0,1
175.62889,0,1
168.6757,0,1
167.50218,0,1
168.3344,0,1
166.27965,0,1
161.48381,0,1
161.96704,0,1
163.06155,0,1
165.8136,0,1
166.93062,0,1
173.40923,0,1
178.46626,0,1
179.05121,0,1
176.35179,0,1
180.83943,0,1
180.15642,0,1
174.68153,0,1
172.72649,0,1
172.38626,0,1
168.0817,0,1
165.48975,0,1
166.6212,0,1
169.92488,0,1
167.87567,0,1
170.326,0,1
173.89017,0,1
173.78177,0,1
170.81319,0,1
166.455,0,1
163.16612,0,1
161.36453,0,1
159.5428,0,1
161.29485,0,1
168.33162,0,1
169.7465,0,1
168.50716,0,1
167.76186,0,1
163.14665,0,1
163.58513,0,1
167.3279,0,1
171.7034,0,1
177.18631,0,1
182.90097,0,1
182.44066,0,1
180.76387,0,1
180.20703,0,1
180.13449,0,1
179.38835,0,1
185.07591,0,1
193.7434,0,1
198.4261,0,1
204.1596,0,1
211.63297,0,1
215.06885,0,1
216.60645,0,1
215.4738,0,1
214.35693,0,1
223.07364,0,1
220.62402,0,1
216.33557,0,1
217.08269,0,1
219.14725,0,1
214.47493,0,1
215.75554,0,1
216.01482,0,1
215.66971,0,1
213.69673,0,1
210.48067,0,1
210.9805,0,1
211.93433,0,1
217.5043,0,1
222.421,0,1
233.10674,0,1
247.346,0,1
256.54428,0,1
262.02048,0,1
263.32504,0,1
260.12296,0,1
252.01851,0,1
248.13867,0,1
241.35649,0,1
242.50151,0,1
246.14615,0,1
244.4431,0,1
245.64517,0,1
250.67406,0,1
251.20825,0,1
249.59766,0,1
252.93582,0,1
257.52628,0,1
258.71692,0,1
256.04037,0,1
248.05327,0,1
247.2255,0,1
238.58965,0,1
232.8389,0,1
233.48955,0,1
234.75853,0,1
229.1363,0,1
234.11832,0,1
235.77457,0,1
236.63956,0,1
245.53003,0,1
248.43677,0,1
247.55078,0,1
250.48067,0,1
248.64005,0,1
243.6586,0,1
244.41661,0,1
247.37056,0,1
247.24187,0,1
248.74889,0,1
247.3555,0,1
247.17094,0,1
244.1964,0,1
241.06987,0,1
241.46655,0,1
238.57805,0,1
237.23161,0,1
235.77412,0,1
237.24414,0,1
231.7775,0,1
231.69478,0,1
230.9508,0,1
227.08089,0,1
222.14468,0,1
229.29723,0,1
234.37788,0,1
237.86589,0,1
242.29643,0,1
243.35545,0,1
243.52344,0,1
237.43924,0,1
238.74214,0,1
237.56627,0,1
237.09068,0,1
232.51208,0,1
231.17284,0,1
229.21228,0,1
231.25854,0,1
237.46304,0,1
240.2176,0,1
245.45976,0,1
245.66295,0,1
248.56035,0,1
244.63985,0,1
246.20023,0,1
248.17398,0,1
253.3601,0,1
254.54813,0,1
260.33698,0,1
258.51495,0,1
260.5049,0,1
255.73033,0,1
253.23466,0,1
248.22105,0,1
251.57329,0,1
248.98184,0,1
248.87784,0,1
250.13072,0,1
253.27599,0,1
249.22227,0,1
245.41423,0,1
243.0413,0,1
239.84534,0,1
237.35307,0,1
238.3339,0,1
239.76534,0,1
243.58386,0,1
244.13445,0,1
242.67607,0,1
243.98729,0,1
242.73311,0,1
242.38516,0,1
243.53076,0,1
246.51074,0,1
245.32458,0,1
246.04141,0,1
248.29971,0,1
246.03052,0,1
246.22691,0,1
247.83511,0,1
248.49095,0,1
245.62175,0,1
245.43338,0,1
241.5115,0,1
237.74242,0,1
239.48668,0,1
235.5398,0,1
234.83574,0,1
237.3853,0,1
242.45772,0,1
243.19914,0,1
244.66272,0,1
246.39078,0,1
243.89273,0,1
239.80298,0,1
240.03056,0,1
242.1907,0,1
242.125,0,1
244.43582,0,1
247.59924,0,1
245.83438,0,1
247.1392,0,1
246.4191,0,1
246.9727,0,1
244.39465,0,1
247.24136,0,1
245.84402,0,1
247.97769,0,1
252.98047,0,1
256.15494,0,1
256.04028,0,1
255.12572,0,1
259.02927,0,1
255.96806,0,1
255.03072,0,1
250.17224,0,1
249.53067,0,1
244.41763,0,1
246.17564,0,1
244.75093,0,1
246.13817,0,1
251.22374,0,1
257.13837,0,1
250.18575,0,1
279.92456,0,1
641.8281,0,1
1007.4731,0,1
1371.7727,0,1
1745.5391,0,1
2086.491,0,1
2095.8604,0,1
2096.1956,0,1
2096.197,0,1
2096.1997,0,1
2096.2,0,1
2096.1997,0,1
2096.1985,0,1
2096.2,0,1
2096.2,0,1
2096.1995,0,1
2096.1992,0,1
2096.1965,0,1
2096.1987,0,1
2096.199,0,1
2096.1978,0,1
2096.199,0,1
2096.2017,0,1
2096.199,0,1
2096.199,0,1
2096.2,0,1
2096.198,0,1
2096.1982,0,1
2096.1975,0,1
2096.1975,0,1
2096.1985,0,1
2096.2,0,1
2096.2,0,1
2096.201,0,1
2096.1995,0,1
2096.199,0,1
2096.199,0,1
2096.1987,0,1
2096.1997,0,1
2096.2004,0,1
2096.2007,0,1
2096.2012,0,1
2096.201,0,1
2096.201,0,1
2096.2014,0,1
2096.201,0,1
2096.2002,0,1
2096.1992,0,1
2096.2,0,1
2096.2004,0,1
2096.2014,0,1
2096.2014,0,1
2096.2043,0,1
2096.2034,0,1
2096.2017,0,1
2096.1997,0,1
2096.1992,0,1
2096.1973,0,1
2096.1978,0,1
2096.1978,0,1
2096.198,0,1
2096.1985,0,1
2096.199,0,1
2096.1973,0,1
2096.2007,0,1
2096.1992,0,1
2096.2,0,1
2096.198,0,1
2096.1985,0,1
2096.1973,0,1
2096.198,0,1
2096.1978,0,1
2096.2,0,1
2096.2,0,1
2096.1982,0,1
2096.1987,0,1
2096.2,0,1
2096.2,0,1
2096.1992,0,1
2096.2,0,1
2096.2031,0,1
2096.2,0,1
2096.1985,0,1
2096.201,0,1
2096.2017,0,1
2096.1985,0,1
2096.2014,0,1
2096.2024,0,1
2096.2012,0,1
2096.202,0,1
2096.202,0,1
2096.2004,0,1
2096.2004,0,1
2096.1997,0,1
2096.199,0,1
2096.1992,0,1
2096.1992,0,1
2096.2,0,1
2096.2002,0,1
2096.199,0,1
2096.199,0,1
2096.2017,0,1
2096.201,0,1
2096.201,0,1
2096.202,0,1
1932.2157,0,1
1565.4775,0,1
1194.0308,0,1
824.20276,0,1
449.2474,0,1
240.73198,0,1
235.17632,0,1
234.24283,0,1
231.91328,0,1
234.44739,0,1
235.09392,0,1
237.42252,0,1
234.25365,0,1
236.60262,0,1
237.72264,0,1
240.78906,0,1
242.62471,0,1
242.53667,0,1
240.0041,0,1
241.71594,0,1
239.8295,0,1
239.63716,0,1
242.51875,0,1
243.50108,0,1
245.33531,0,1
249.74507,0,1
244.51265,0,1
242.60448,0,1
240.30418,0,1
234.72173,0,1
225.41618,0,1
230.38701,0,1
237.2517,0,1
243.70805,0,1
247.29204,0,1
251.68477,0,1
250.68892,0,1
246.73514,0,1
243.2482,0,1
239.82182,0,1
236.84453,0,1
231.4731,0,1
231.07234,0,1
229.06152,0,1
228.98936,0,1
229.81847,0,1
233.26323,0,1
236.2661,0,1
236.21397,0,1
238.00626,0,1
240.23067,0,1
240.7852,0,1
237.3245,0,1
239.16023,0,1
239.42273,0,1
241.04088,0,1
244.78606,0,1
242.85579,0,1
244.48247,0,1
245.10184,0,1
244.09227,0,1
242.23528,0,1
251.57329,0,1
253.20775,0,1
256.6605,0,1
254.84846,0,1
253.46431,0,1
251.87877,0,1
251.58643,0,1
250.24109,0,1
250.88689,0,1
251.18765,0,1
248.91887,0,1
249.60388,0,1
248.21838,0,1
249.87666,0,1
252.08145,0,1
252.60205,0,1
249.85489,0,1
253.9586,0,1
256.94864,0,1
255.83594,0,1
256.66452,0,1
260.8577,0,1
258.0719,0,1
254.496,0,1
253.2699,0,1
248.12956,0,1
246.21553,0,1
242.89783,0,1
241.03735,0,1
241.94737,0,1
243.33755,0,1
239.71211,0,1
244.22093,0,1
246.31885,0,1
244.4274,0,1
243.80391,0,1
246.59325,0,1
243.14493,0,1
241.49307,0,1
242.0334,0,1
247.59097,0,1
246.73172,0,1
251.28038,0,1
255.10237,0,1
254.351,0,1
250.55342,0,1
250.25037,0,1
249.36177,0,1
246.32487,0,1
245.14091,0,1
239.14574,0,1
236.43645,0,1
233.03203,0,1
232.8435,0,1
241.08755,0,1
247.91277,0,1
249.15408,0,1
246.15483,0,1
245.9796,0,1
238.78242,0,1
241.36697,0,1
243.44693,0,1
248.61388,0,1
252.07726,0,1
257.2662,0,1
255.8043,0,1
254.38707,0,1
252.691,0,1
254.17578,0,1
253.04735,0,1
253.08397,0,1
254.03105,0,1
253.67493,0,1
247.71138,0,1
245.79146,0,1
251.57153,0,1
249.28389,0,1
251.76448,0,1
255.79947,0,1
254.59521,0,1
245.58476,0,1
249.90527,0,1
252.01164,0,1
247.47581,0,1
244.33101,0,1
245.03145,0,1
245.13467,0,1
244.49223,0,1
246.53076,0,1
247.30765,0,1
244.0657,0,1
238.07922,0,1
235.80875,0,1
238.43779,0,1
241.11552,0,1
244.51006,0,1
248.54454,0,1
248.30278,0,1
244.44518,0,1
242.98746,0,1
244.51427,0,1
239.74878,0,1
237.14908,0,1
239.99121,0,1
241.10416,0,1
240.83533,0,1
247.48363,0,1
248.91948,0,1
250.71484,0,1
247.057,0,1
246.84978,0,1
246.63553,0,1
267.1719,0,1
283.83,0,1
300.90115,0,1
304.48642,0,1
306.27582,0,1
291.80566,0,1
274.7959,0,1
265.882,0,1
268.764,0,1
270.3801,0,1
271.6751,0,1
275.48212,0,1
290.3983,0,1
288.3373,0,1
285.7911,0,1
279.01016,0,1
276.8845,0,1
260.77365,0,1
258.3588,0,1
257.22437,0,1
254.7379,0,1
251.31815,0,1
252.05191,0,1
250.95372,0,1
246.392,0,1
252.41576,0,1
254.06445,0,1
247.8448,0,1
243.93098,0,1
245.43994,0,1
239.32495,0,1
240.47887,0,1
244.45601,0,1
247.04808,0,1
245.98193,0,1
248.88467,0,1
245.11914,0,1
245.74707,0,1
247.34752,0,1
255.81116,0,1
262.5875,0,1
265.28897,0,1
266.9515,0,1
267.1901,0,1
262.2753,0,1
258.38553,0,1
254.49092,0,1
251.5671,0,1
249.55074,0,1
246.84444,0,1
239.21501,0,1
239.12247,0,1
236.5039,0,1
240.34424,0,1
244.42484,0,1
250.12007,0,1
253.6813,0,1
255.18843,0,1
250.74995,0,1
245.59903,0,1
246.43095,0,1
243.22302,0,1
242.97095,0,1
242.78882,0,1
245.66118,0,1
246.08012,0,1
244.92009,0,1
246.5835,0,1
248.7094,0,1
248.06966,0,1
244.94116,0,1
243.87695,0,1
239.64098,0,1
237.19212,0,1
236.61406,0,1
234.20628,0,1
235.65657,0,1
242.24352,0,1
243.11047,0,1
240.23755,0,1
238.17564,0,1
238.12056,0,1
236.20226,0,1
236.91917,0,1
238.03262,0,1
244.67969,0,1
245.59883,0,1
241.82207,0,1
239.06236,0,1
240.53287,0,1
237.7441,0,1
236.82124,0,1
241.52226,0,1
240.11563,0,1
244.72466,0,1
249.23755,0,1
252.39888,0,1
249.0114,0,1
251.94446,0,1
241.30887,0,1
234.7865,0,1
233.66582,0,1
232.98457,0,1
230.52129,0,1
237.91512,0,1
243.31123,0,1
246.22989,0,1
246.95464,0,1
248.82837,0,1
245.4871,0,1
242.81627,0,1
238.38408,0,1
238.65112,0,1
236.322,0,1
236.69566,0,1
236.6978,0,1
235.8315,0,1
235.53958,0,1
237.44414,0,1
235.825,0,1
234.07686,0,1
235.24687,0,1
233.92212,0,1
235.08247,0,1
238.15916,0,1
236.85521,0,1
238.1859,0,1
241.01726,0,1
245.35025,0,1
245.63489,0,1
247.4106,0,1
246.27274,0,1
242.6273,0,1
236.83955,0,1
234.58812,0,1
237.61465,0,1
231.66026,0,1
235.03194,0,1
238.26309,0,1
239.07715,0,1
238.42174,0,1
246.668,0,1
244.31206,0,1
244.57051,0,1
247.12578,0,1
245.86226,0,1
243.62125,0,1
246.74568,0,1
242.45288,0,1
241.8502,0,1
242.91264,0,1
242.31563,0,1
243.33752,0,1
250.99344,0,1
254.9171,0,1
258.70645,0,1
262.21594,0,1
260.73935,0,1
257.16733,0,1
250.26065,0,1
250.74864,0,1
248.99614,0,1
245.67691,0,1
246.25166,0,1
250.20317,0,1
244.54234,0,1
242.16475,0,1
244.61963,0,1
241.07616,0,1
239.59859,0,1
241.41423,0,1
242.24097,0,1
239.17232,0,1
237.78775,0,1
237.42528,0,1
234.43408,0,1
233.61389,0,1
235.41519,0,1
239.3518,0,1
239.87402,0,1
244.46313,0,1
250.20464,0,1
250.52171,0,1
252.03897,0,1
253.74986,0,1
252.45625,0,1
249.59639,0,1
253.43607,0,1
253.68184,0,1
253.50127,0,1
252.33257,0,1
256.4418,0,1
252.64685,0,1
250.37468,0,1
248.11116,0,1
250.91817,0,1
246.30327,0,1
247.14757,0,1
248.246,0,1
247.44653,0,1
241.44804,0,1
242.83516,0,1
244.22891,0,1
242.57567,0,1
244.78706,0,1
250.62671,0,1
251.89644,0,1
253.96475,0,1
255.54436,0,1
256.46555,0,1
254.679,0,1
254.075,0,1
254.19102,0,1
250.42216,0,1
254.0308,0,1
256.718,0,1
254.86339,0,1
255.59264,0,1
265.11603,0,1
261.79926,0,1
263.31082,0,1
263.61844,0,1
262.4124,0,1
257.61084,0,1
257.0864,0,1
251.41856,0,1
249.67046,0,1
244.61192,0,1
242.44511,0,1
237.77104,0,1
238.81348,0,1
242.69698,0,1
245.82372,0,1
243.2666,0,1
248.1743,0,1
246.71829,0,1
245.47119,0,1
242.03584,0,1
244.29414,0,1
243.72588,0,1
245.38597,0,1
244.5689,0,1
243.06042,0,1
239.47961,0,1
233.00464,0,1
228.27444,0,1
225.63916,0,1
229.96841,0,1
237.4209,0,1
243.70686,0,1
249.33472,0,1
250.71056,0,1
250.57764,0,1
246.2072,0,1
248.9757,0,1
251.94661,0,1
253.10413,0,1
256.1607,0,1
261.51132,0,1
258.7462,0,1
255.98795,0,1
256.19067,0,1
255.96924,0,1
254.77039,0,1
251.84427,0,1
252.7147,0,1
253.45723,0,1
254.76868,0,1
253.85693,0,1
263.3946,0,1
262.41495,0,1
261.64383,0,1
260.68564,0,1
258.00357,0,1
253.7122,0,1
255.08513,0,1
252.16968,0,1
248.97594,0,1
248.52957,0,1
240.9084,0,1
237.93224,0,1
240.9533,0,1
240.08495,0,1
240.91206,0,1
244.34077,0,1
244.46255,0,1
241.03679,0,1
243.18506,0,1
245.9602,0,1
250.17508,0,1
251.24669,0,1
254.03287,0,1
252.49503,0,1
248.76196,0,1
244.10313,0,1
246.3748,0,1
246.86462,0,1
249.59178,0,1
247.80789,0,1
249.74934,0,1
250.78008,0,1
249.00957,0,1
249.67418,0,1
253.32784,0,1
254.92455,0,1
251.82988,0,1
249.8937,0,1
245.60721,0,1
243.85123,0,1
242.4552,0,1
238.3721,0,1
239.18225,0,1
239.71338,0,1
237.671,0,1
236.03687,0,1
236.98296,0,1
239.08101,0,1
237.9878,0,1
236.2854,0,1
241.17131,0,1
241.42137,0,1
241.53618,0,1
243.03609,0,1
245.83435,0,1
241.06421,0,1
243.39954,0,1
246.18358,0,1
